date,favorites,id,isRetweet,retweets,text
1582947758000,33746,1233598424366403584,False,10149,https://t.co/REhbRVEcC0
1582947560000,35675,1233597596511490048,False,10734,https://t.co/L00A2IM766
1582946732000,83312,1233594120666566657,False,13606,South Carolina was GREAT. A BIG &amp; REALLY ENTHUSIASTIC CROWD!
1582945218000,54125,1233587771513507840,False,11643,"A so-called reporter named @JohnJHarwood, who bombed so badly in the 2016 Presidential Debates that I thought he was going to be immediately fired (a Mini Mike type performance), is now with Fake News @CNN. A total loser!"
1582944204000,53694,1233583517117775872,False,15466,"I hope we can get Admiral @RonnyJackson4TX of Texas, who served our Country so well, into the runoff election in #TX13! Ronny is strong on Crime and Borders, GREAT for our Military and Vets, and will protect your #2A. Get out and vote for Ronny on Tuesday, March 3rd!"
1582941633000,120226,1233572737551159297,False,23366,Thank you to all of the incredible Law Enforcement Officers in South Carolina tonight. We love you! https://t.co/yoqjwFzqQA
1582941507000,60482,1233572208020205568,False,15125,"It was my great honor to be back in South Carolina tonight, with thousands of hardworking American Patriots who believe in Faith, Family, God and Country. Thank you for a beautiful evening! #KAG2020 https://t.co/5vZKXLQFO3"
1582928663000,88345,1233518334282489861,False,23598,"I am pleased to announce the nomination of @RepRatcliffe (Congressman John Ratcliffe) to be Director of National Intelligence (DNI). Would have completed process earlier, but John wanted to wait until after IG Report was finished. John is an outstanding man of great talent!"
1582928409000,52554,1233517271110180864,False,11986,On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG https://t.co/cjzElGNyDN
1582923665000,38026,1233497372577148935,False,9754,"Nobody fights harder for Montana than @SteveDaines. Steve is a close friend of mine, a STRONG Conservative, and a tremendous supporter of our #MAGA Agenda. He is strong on Crime &amp; Borders, GREAT for our Military &amp; Vets, &amp; will protect your #2A. Steve has my Complete Endorsement!"
1582921680000,59884,1233489045520625664,False,12005,"The Dems are working hard to take the prized nomination away from Bernie. Back room politics, which Bernie is not very good at. His people will not let it happen again!"
1582921506000,64051,1233488317049602048,False,14156,"Mini Mike is getting slammed. His debates were, perhaps, the worst in presidential debating history. A total phony who disavowed “Stop &amp; Frisk” after swearing by it for years, and even recently. He horribly overused it, &amp; then dropped when running as a Dem. A total phony!"
1582920198000,74701,1233482829767507968,False,23656,We strongly stand with Terrence! https://t.co/N4uFExD6Vz
1582919748000,0,1233480943807143937,True,6911,"RT @BrandonBeckham_: @realDonaldTrump 🇺🇸 Dr. McCormick @RichforGA, a Medical Doctor &amp; Decorated US Marine @USMC provides a much needed pers…"
1582919460000,0,1233479734975176704,True,11410,RT @realDonaldTrump: https://t.co/xbuiZAdsR7
1582918279000,43191,1233474782026436611,False,11410,https://t.co/xbuiZAdsR7 https://t.co/dv2txSp3ro
1582903809000,52409,1233414091353489408,False,12528,“You go around Pennsylvania and you see Trump signs everywhere. The Donald Trump situation is bigger than the Reagan Revolution. Donald Trump has inspired us.” @RjHarris15  WHP580
1582903441000,60925,1233412547958755329,False,11943,"Worst Polls, just like in 2016 when they were so far off the mark, are the @FoxNews Polls. Why doesn’t Fox finally get a competent Polling Company?"
1582903086000,0,1233411058477535233,True,23217,RT @realDonaldTrump: 52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!
1582901691000,85939,1233405207217876992,False,16716,"To the people of South Carolina, Tom Steyer is a joke, laughed at by everyone, a total incompetent. He made money in coal, now he “hates” coal. Did you see him fawning over Crazy Bernie? Has no chance, a loser for South Carolina, doesn’t deserve your vote!"
1582901191000,70043,1233403109038346246,False,14379,"Will be in the Great State of South Carolina tonight, 7:00 P.M., for a really BIG Rally. Best place to be is a Trump Rally. See you later!"
1582870384000,105105,1233273894032871424,False,28856,"“Federal Court Deals Major Blow To Sanctuary Cities.” @FoxNews  In other words, there will be no more Federal Tax Dollars to States &amp; Cities that will not cooperate with Federal Law Enforcement (ICE). This is BIG NEWS! Funds will be cut off immediately. MAKE AMERICA GREAT AGAIN!"
1582868594000,82223,1233266386291580931,False,19858,"The Do Nothing Democrats were busy wasting time on the Immigration Hoax, &amp; anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER &amp; FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!"
1582866302000,147593,1233256774964273152,False,31653,"So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”."
1582864663000,54332,1233249900927868929,False,12738,So nice! https://t.co/rnhymmWJu6
1582861279000,81924,1233235705243013122,False,21904,"“Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews  Like I say, they are Fake News!"
1582859788000,87487,1233229450881445889,False,16087,"Word is that Mini Mike Bloomberg performed so poorly in the two debates, that he is thinking about dropping out of the Democrat Primary. The fact is, he was not true to himself, and the public was able to quickly figure him out. Not a good experience for Mini Mike!"
1582857560000,91138,1233220106324451328,False,18904,"Congratulations and thank you to our great Vice President &amp; all of the many professionals doing such a fine job at CDC &amp; all other agencies on the Coronavirus situation. Only a very small number in U.S., &amp; China numbers look to be going down. All countries working well together!"
1582857130000,59830,1233218304271167489,False,15307,"Do Nothing Democrats were busy wasting their time on the Impeachment Hoax, &amp; anything they could do to make the Republican Party look bad, while I was busy calling early boarder &amp; flight closings, putting us way ahead in our battle with the Coronavirus. Dems called it very wrong!"
1582854839000,72939,1233208695099666433,False,19722,“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!
1582810486000,46511,1233022666749157379,False,12657,https://t.co/2p4WngYWJ4
1582783440000,0,1232909228014211073,True,14136,"RT @Jim_Jordan: FISA Reform markup tomorrow in Judiciary.

Remember, AG Bill Barr used the term ""political surveillance"" to describe what t…"
1582783376000,96617,1232908958421131264,False,26358,They spied on my campaign! https://t.co/LpIc3cNBnr
1582783161000,0,1232908054317981696,True,16664,RT @realDonaldTrump: Big Rally in the Great State of South Carolina on Friday. See you there!
1582780890000,49553,1232898529447890944,False,12991,".@RepKevinBrady (R) of Texas-08 loves Texas &amp; our Country. He has been a GREAT Congressman &amp; supporter of #MAGA. Strong on Crime, Border, Military, Vets and your 2A, he is the best Tax Cutter in D.C. Kevin has my Complete &amp; Total Endorsement. Vote on March 3rd. Thank you!"
1582768296000,46557,1232845709537353729,False,12072,https://t.co/dWl6SZqFLZ
1582768199000,0,1232845300257173505,True,8436,"RT @WhiteHouse: ""I'd like to extend my deepest condolences to the victims and families in Milwaukee, Wisconsin."" — President @realDonaldTru…"
1582743865000,0,1232743236063678465,True,18339,RT @SaraCarterDC: Court Rules Trump Admin Can Withhold Federal Grants From Sanctuary Cities https://t.co/QJnYQv8jYX via @SaraCarterDC
1582743735000,83864,1232742691965980673,False,25947,Nancy has allowed her District to go down more than any other in the USA! Hardly even recognizable. https://t.co/wnABoOQOVe
1582743353000,0,1232741090903625728,True,19224,RT @realDonaldTrump: Low Ratings Fake News MSDNC (Comcast) &amp; @CNN are doing everything possible to make the Caronavirus look as bad as poss…
1582743336000,0,1232741018170163202,True,17401,"RT @realDonaldTrump: Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population w…"
1582743332000,0,1232741001212678144,True,11475,"RT @realDonaldTrump: ....during a debate). Pocahontas was mean, &amp; undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t kn…"
1582743322000,0,1232740958460153857,True,12252,"RT @realDonaldTrump: I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and ot…"
1582743289000,0,1232740822052941825,True,16923,"RT @realDonaldTrump: Big Story, Big Win - Except in the Fake News, which won’t cover it!"
1582734908000,0,1232705668899012608,True,12509,"RT @GOPChairwoman: Democrats in Congress have obstructed @realDonaldTrump at every turn, but he is delivering on his promise to build the w…"
1582734866000,0,1232705489957539842,True,7320,"RT @GOPChairwoman: People are tired of Democrats ripping up @realDonaldTrump’s SOTU, yelling at each other over who is more of a shill for…"
1582734043000,94479,1232702038208851968,False,18999,My two great friends. Proud of you both! https://t.co/Fo2CLjc9YZ
1582733872000,32261,1232701323587604484,False,5599,"Eric, I can live with that! https://t.co/TtNdK9pg06"
1582733757000,53202,1232700838843473921,False,9312,"Piers, I like you too! https://t.co/pUe09YlrY0"
1582733262000,0,1232698763841503234,True,3647,RT @tonykatz: Check out the press conference on @93wibc at 6pmET
1582725073000,84047,1232664415637471234,False,16664,Big Rally in the Great State of South Carolina on Friday. See you there!
1582724484000,53515,1232661947558060036,False,11362,“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo
1582724132000,57271,1232660469082664962,False,16930,"Big Story, Big Win - Except in the Fake News, which won’t cover it! https://t.co/reWPi2hc4v"
1582723463000,51341,1232657663701536768,False,11475,"....during a debate). Pocahontas was mean, &amp; undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t know how to handle her, but I know she is a “chocker”. Steyer was a disaster who, along with Mini, are setting records in $’s per vote. Just give me an opponent!"
1582723457000,74250,1232657640515342336,False,17401,"Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population was shot to death. Would be OVER for most. Mini Mike was weak and unsteady, but helped greatly by his many commercials (which are not supposed to be allowed...."
1582722207000,43949,1232652397325037568,False,12252,"I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and others, will be there. Thank you!"
1582722201000,69013,1232652371832004608,False,19224,"Low Ratings Fake News MSDNC (Comcast) &amp; @CNN are doing everything possible to make the Caronavirus look as bad as possible, including panicking markets, if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk, no action. USA in great shape! @CDCgov....."
1582717185000,92110,1232631333408649216,False,16064,"Just landed. India was great, trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov, @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon."
1582701899000,0,1232567216547057664,True,11809,RT @CDCgov: There is currently no reported community spread of #COVID19 in the US. People should follow everyday measures to prevent the sp…
1582701776000,0,1232566700693835777,True,22920,"RT @realDonaldTrump: CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borde…"
1582701770000,0,1232566677746798592,True,14598,"RT @realDonaldTrump: ....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a rea…"
1582701589000,50353,1232565919043317761,False,10217,"“U.S. acted on the Coronavirus very, very quickly.” Gordon Chang  @IngrahamAngle"
1582700654000,0,1232561998426062848,True,5229,"RT @TocRadio: in case you were wondering, YES, Trump apparently was watching the #DemDebate on his flight back to Washington, DC from India…"
1582700632000,0,1232561906180739074,True,251,RT @DailyCaller: Can The Right Build On Trump’s Social Media Success? One Nonprofit Is Betting On It https://t.co/rGa0LfQyxb
1582700554000,0,1232561578551042048,True,4517,RT @DailyCaller: Joe Biden Claims A Whopping 150 Million People Have Been Killed By Guns Since 2007 https://t.co/7WXZSS0lC9
1582700306000,0,1232560535125680128,True,10078,"RT @marklevinshow: Obama appointed Judge Jackson has gone rogue
https://t.co/KKwMHSAZyS"
1582700295000,0,1232560490355671040,True,3921,"RT @marklevinshow: MSNBC falling in line behind Sanders
https://t.co/vmOVUFfZht"
1582700263000,0,1232560358172151808,True,9590,"RT @marklevinshow: Jackson is hyper-political and undermining judicial integrity
https://t.co/NF3OjLuTX0"
1582700069000,0,1232559542484946944,True,5231,"RT @NextRevFNC: .@KayleighMcEnany: 27% of people who registered to attend Trump rally in Las Vegas, NV were Black and Latino, and 32% didn'…"
1582700057000,0,1232559490353881088,True,9372,RT @kayleighmcenany: “I’m with a veterans’ group that meets every 2nd Thursday at IHOP &amp; there’s at least 30 veterans there — most of them…
1582700052000,0,1232559470980415488,True,3857,"RT @NextRevFNC: .@KayleighMcEnany: ""You can't beat President Trump who's breaking records  in polling, breaking records in economic satisfa…"
1582700007000,0,1232559282173825024,True,3208,RT @kayleighmcenany: You are the best @TimMurtaugh — a talented communications director &amp; great leader of our team!
1582699978000,0,1232559159507206145,True,4777,"RT @kayleighmcenany: “We are a qualified opportunity fund thanks to President @realDonaldTrump.”

“We need 4 more years because we need the…"
1582699961000,34815,1232559088610856960,False,8055,Thank you! https://t.co/5DNbnbEtyy
1582699835000,0,1232558562544517121,True,3969,RT @JennaEllisEsq: Clear winner of the #DemDebate is @realDonaldTrump!! 🇺🇸🇺🇸🇺🇸
1582699798000,0,1232558407502065664,True,6110,RT @LouDobbs: #LDTPoll Should Congress refuse to re-authorize the FISA courts until the American people can be assured we will never see a…
1582699766000,0,1232558272038572032,True,4176,RT @LouDobbs: Controlling the Pandemic: Dr. Anthony Fauci says travel restrictions from China puts America a step ahead of Coronavirus outb…
1582699752000,26177,1232558211103772672,False,6077,Russia wants him to win! https://t.co/bNUeIsqmQX
1582699678000,33501,1232557903187365889,False,10008,An absolute disgrace! https://t.co/xwmsyitlMh
1582699577000,0,1232557481034829826,True,3936,RT @LouDobbs: Constraining the Pandemic: @SecAzar praises @POTUS’ historically aggressive efforts to control the coronavirus in the U.S. #A…
1582699510000,0,1232557197067870208,True,5184,RT @LouDobbs: Protecting Liberty: @Jim_Jordan says we have the opportunity to make fundamental changes and defend basic freedoms by holding…
1582686858000,0,1232504131320827904,True,25288,"RT @WhiteHouse: THANK YOU, India! 🇺🇸🇮🇳 https://t.co/IkGtp0zpyj"
1582684471000,129754,1232494118137294850,False,23217,52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!
1582684164000,62527,1232492832897658880,False,14598,"....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a really poor, and even incompetent, job. Not fair, but it is what it is. So far, by the way, we have not had one death. Let’s keep it that way!"
1582684161000,100947,1232492821501771776,False,22920,"CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the....."
1582670223000,0,1232434360806064128,True,4849,"RT @johnnydollar01: Fox News Dominates Basic Cable for 44 Consecutive Months, Crushes Cable News 218 Straight Months
FNC Finishes Month as…"
1582670162000,48405,1232434103229640704,False,11771,That is because they cover your favorite President relatively well. @CNN &amp; MSDNC are dying in the ratings! https://t.co/dhlZlbyg2N
1582668007000,47906,1232425065058164736,False,11287,No surprise! https://t.co/qCcUPsXgG9
1582667795000,0,1232424174561435649,True,45030,RT @GOPLeader: Acquitted for life. https://t.co/HgqBXwpoWK
1582666800000,0,1232420003149824003,True,6617,"RT @jaketapper: CNN: US intelligence briefer appears to have overstated assessment of 2020 Russian interference, from ⁦@JDiamond1⁩ ⁦@Zcohen…"
1582665374000,0,1232414019757043712,True,8452,"RT @gr8tjude_08: Cruz scorches Sotomayor over court critique, turns tables on her dissent https://t.co/Y84PtbVZqZ #FoxNews"
1582663975000,53055,1232408152563277824,False,10968,"True, but we are getting it all done! https://t.co/omwdyyPDAX"
1582663881000,0,1232407760211341312,True,11602,"RT @gr8tjude_08: Trey Gowdy to Intelligence Officials: 
Stop Briefing ‘Leaker’ Adam Schiff! 
https://t.co/dYutTqKACA"
1582663701000,0,1232407003063914497,True,4655,"RT @BrandonBeckham_: @realDonaldTrump ""Our Justice system has to be impartial."" -@JennaEllisEsq

#RogerStone deserved an impartial jury. Pr…"
1582663413000,41251,1232405794592714752,False,10836,A total miscarriage of justice! https://t.co/zHLo1NL9Sb
1582660889000,88400,1232395209125707776,False,21562,"There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased, as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!"
1582639491000,0,1232305458234437632,True,8221,"RT @PMOIndia: यह संबंध, 21वीं सदी की सबसे महत्वपूर्ण पार्टनरशिप्स में है।  
 
और इसलिए आज राष्ट्रपति Trump और मैंने हमारे सम्बन्धों को Comp…"
1582639412000,0,1232305127568089089,True,16963,"RT @narendramodi: Yet another excellent meeting and talks with my friend @realDonaldTrump.

Relations between India and USA are not merely…"
1582639381000,0,1232304997880209410,True,7574,RT @Scavino45: https://t.co/mORc96pSbp
1582639369000,0,1232304947238244352,True,8882,RT @Scavino45: https://t.co/pJIK3brju8
1582639335000,115307,1232304804820467714,False,25611,"Cryin’ Chuck Schumer is complaining, for publicity purposes only, that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!"
1582636324000,0,1232292177692315651,True,7999,"RT @Judgenap: Roger Stone judge's bias may have jeopardized entire trial...
https://t.co/KBUjgjHHZw"
1582635529000,36191,1232288843757387777,False,8903,https://t.co/Cfs8RV05Pt
1582606228000,0,1232165943813369856,True,13512,RT @rashtrapatibhvn: LIVE: Ceremonial welcome of President @realDonaldTrump at Rashtrapati Bhavan https://t.co/7W4MyV7XAT
1582603760000,54830,1232155595438018567,False,12606,"....on all Trump, or Trump related, matters! While “elections have consequences”, I only ask for fairness, especially when it comes to decisions made by the United States Supreme Court!"
1582603760000,85968,1232155591537254400,False,22385,“Sotomayor accuses GOP appointed Justices  of being biased in favor of Trump.” @IngrahamAngle @FoxNews  This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..
1582597799000,41583,1232130591862247424,False,10795,"..It has been a scam right from the beginning with the illegally started Mueller Report, FISA, the leaking, lying &amp; more. Schiff should not have access to Intelligence, he is a corrupt pol. “Amazing that they went to Bernie Sanders, but not to President Trump.” @marthamaccallum"
1582597798000,64421,1232130587324014593,False,16701,"“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him, not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT, &amp; hate “Trump”."
1582582779000,30136,1232067592086487043,False,5859,Spelled @GiannoCaldwell!
1582582131000,64683,1232064874156523523,False,14751,"Great new book just out, “Taken for Granted, How Conservatives Can Win Back Americans That Liberalism Failed”, by Gianni Caldwell, a young winner! He will be at the Ronald Reagan Library, Simi Valley, California, on Thursday at 6 PM, PT. Check it out!"
1582581106000,0,1232060575322181633,True,6478,RT @GOP: “The Republican Party has nearly eight times as much cash-on-hand as the Democratic Party in the heat of the 2020 primary season.”…
1582581088000,0,1232060498495123457,True,26061,"RT @yalinunez: .@BernieSanders , I lived and went to school in #Cuba for 15 years.

You have NO IDEA of you are talking about.

Not in the…"
1582581072000,0,1232060434670182400,True,6907,"RT @GOP: From wanting to nationalize America’s major industries to banning fracking which could gut nearly 15 million jobs, Bernie Sanders’…"
1582581034000,0,1232060272442998786,True,7656,"RT @GOP: “America loves India, America respects India, and America will always be faithful and loyal friends to the Indian people!” -@realD…"
1582581013000,0,1232060184912068616,True,6676,"RT @rww_gop: The U.S. will never be a socialist country.
 
“All Americans are united with the Venezuelan people in their righteous struggle…"
1582580952000,0,1232059930741526531,True,8619,"RT @jepence: ICYMI @BernieSanders 

*socialism* is the destructive force in #Venezuela causing 1 in 3 people to live in hunger right now.
h…"
1582580921000,0,1232059801649152001,True,3973,"RT @GOP: Have you activated your 2020 Sustaining Membership yet? 
 
Winning in November is going to take every grassroots conservative step…"
1582580877000,0,1232059613832413184,True,6676,RT @GOP: “On behalf of the entire American people...thank you all for the contributions your culture and traditions have made to my beloved…
1582580769000,42034,1232059163938885633,False,7653,Totally correct! https://t.co/T50h0BftGP
1582580700000,0,1232058870903836674,True,11499,"RT @Jim_Jordan: Comey’s FBI abused the FISA process to spy on a presidential campaign.

Time to fix it.

https://t.co/9rJIKRVU7k"
1582580522000,135233,1232058127740174339,False,31483,The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!
1582579728000,52297,1232054796502343681,False,14562,Set up by Schiff’s lies &amp; leaks. Same with the Mueller Witch Hunt 3 years ago! https://t.co/uSzupeHXoq
1582568036000,96017,1232005756054069248,False,25370,https://t.co/UNd3cUGWhz https://t.co/moveFYzKDq
1582567848000,129642,1232004968783241216,False,24684,THANK YOU @NarendraModi!🇺🇸🇮🇳 https://t.co/4qsZl8dy7v
1582561282000,0,1231977429213876224,True,14535,RT @Scavino45: 🇺🇸🇮🇳 https://t.co/mcvLQ1CVng
1582556677000,0,1231958112652931080,True,6154,RT @dcexaminer: 'Party of jobs': Ted Cruz predicts blue-collar boom will make difference for GOP in 2020 https://t.co/WzUO2Q66CU
1582553574000,0,1231945099610861570,True,6775,"RT @GOP: President @realDonaldTrump’s Administration is COMMITTED to helping Americans struggling with mental illness.
 
The President’s ne…"
1582553560000,0,1231945039863001089,True,7369,RT @GOP: MUST WATCH: Alice Marie Johnson tells the stories of three of the women whose sentences were commuted by President @realDonaldTrum…
1582553556000,0,1231945024566439936,True,4650,RT @GOP: “What is going on here on the Democrat side is this is a nomination process being run by the extreme left fringe of the Democratic…
1582553549000,0,1231944994384175105,True,4231,"RT @GOP: At a packed rally in Las Vegas on Friday, President Trump highlighted his historic agenda.
 
Nevadans want #FourMoreYears and know…"
1582553423000,0,1231944464811384833,True,5488,"RT @KatrinaCampins: HUGE Latino support in Miami today for @realDonaldTrump @POTUS !!! Centro, Sur y Norte America! No Socialismo, No Comun…"
1582553396000,0,1231944350348824576,True,6323,RT @KatrinaPierson: Alaska is ready to re-elect @realDonaldTrump #KAG2020🇺🇸 https://t.co/uVIPJD3hSw
1582553281000,0,1231943867974537216,True,11769,"RT @PressSec: “The First Lady and I have just traveled 8,000 miles around the globe to deliver a message to every citizen across this natio…"
1582553183000,0,1231943456437739520,True,12378,RT @WhiteHouse: President @realDonaldTrump delivered remarks alongside Prime Minister @narendramodi at the world's largest cricket stadium!…
1582553098000,0,1231943102769836034,True,12132,"RT @WhiteHouse: Commerce between the U.S. and India has increased by more than 40% since President @realDonaldTrump took office.

India is…"
1582552866000,0,1231942129381003266,True,4613,"RT @Lrihendry: @realDonaldTrump BEST President and First Lady Ever! 

I am busting with pride!"
1582551117000,0,1231934791093587968,True,5189,RT @PlaysTrumpCard: @Lrihendry @realDonaldTrump President Trump &amp; Prime Minister Modi have brought the USA and India closer in friendship t…
1582551059000,44710,1231934547446484997,False,11133,"Thank you Lori, so true! https://t.co/rUoBz885u1"
1582548371000,153034,1231923276794015745,False,24962,"मैं  इसी  लिए भारत आया हूँ, सद्भावना और प्रेम के साथ ताकि हम अपनी अभिलाषा  प्रतीक अपनी सांझेदारी और अविश्वसनीय  विस्तार  सकें l https://t.co/gywJmRek1Y"
1582542597000,123374,1231899058513596417,False,24371,"Our two national constitutions both begin with the same three beautiful words: “We the people.” That means that in America and India alike, we honor, respect, trust, empower, and fight for the citizens we proudly serve! 🇺🇸🇮🇳 https://t.co/hfKKSqlVfe"
1582542466000,192427,1231898506396413952,False,33257,"अमेरिका और भारत अपने देशों को मजबूत बनाएँगे,  अपने लोगों को सम्पन्न बनाएँगे, बड़े सपने देखने वालों को और बड़ा बनाएँगे और अपना भविष्य पहले से कहीं अधिक उज्जवल बनाएँगे... और यह तो शुरुआत ही है।"
1582535273000,158530,1231868340093825024,False,39185,"प्रथम महिला और मैं इस देश के हर नागरिक को एक सन्देश देने के लिए दुनिया का 8000 मील का चक्कर लगा कर यहां आये हैं l अमेरिका भारत को  प्रेम करता है - अमेरिका भारत का सम्मान करता है - और 
अमरीका के लोग हमेशा भारत के लोगों के सच्चे और निष्ठावान दोस्त रहेंगे l https://t.co/1yOmQOEnXE"
1582519425000,271555,1231801865815220224,False,46358,"हम भारत आने के लिए तत्पर हैं । हम रास्ते में हैँ, कुछ ही घंटों में हम सबसे मिलेंगे!"
1582499925000,0,1231720076820135938,True,21514,"RT @narendramodi: India looks forward to welcoming @POTUS @realDonaldTrump. 

It is an honour that he will be with us tomorrow, starting wi…"
1582499263000,120858,1231717300627107840,False,21702,"95% Approval Rating in the Republican Party, a Record. 218 Federal Judges, also a Record. 2 Supreme Court Justices. Thank you!"
1582498904000,66732,1231715794217623552,False,14707,https://t.co/1Awkh7BRsi
1582498267000,80230,1231713123180007424,False,22708,"Crazy Bernie and the Democrats should see this. I have done far more for the African American community than any President. Secured funding for HBCUs, Criminal Justice Reform, Opportunity Zones, School Choice, Record Low Unemployment, and so much more. THE BEST IS YET TO COME! https://t.co/CcOOsGcdDa"
1582497487000,4820,1231709853816516608,False,1564,Crazy Bernie and the Democrats should see this. I I have done more https://t.co/CcOOsGcdDa
1582492768000,46979,1231690059776131084,False,9993,Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jersey. HAPPY BIRTHDAY @CongressmanJVD!
1582483526000,102111,1231651294042972160,False,25224,"Are any Democrat operatives, the DNC, or Crooked Hillary Clinton, blaming Russia, Russia, Russia for the Bernie Sanders win in Nevada. If so I suggest calling Bob Mueller &amp; the 13 Angry Democrats to do a new Mueller Report, Democrat Edition. Bob will get to the bottom of it!"
1582482548000,133664,1231647192181460993,False,30901,"Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam “Shifty” Schiff to stop leaking Classified information or, even worse, made up information, to the Fake News Media. Someday he will be caught, &amp; that will be a very unpleasant experience!"
1582481593000,55881,1231643186717544448,False,11899,"Look forward to being with all of my friends and supporters @CPAC on Saturday, February 29th! #KAG2020 https://t.co/9bpnIzFnws"
1582473751000,0,1231610296973709312,True,20639,"RT @USMC: Seventy-five years ago today during the Battle of #IwoJima75, Marines claimed Mount Suribachi and raised the American flag at its…"
1582470883000,181736,1231598268489973761,False,26127,Departing for India with Melania! https://t.co/sZhb3E1AoB
1582437128000,0,1231456686730334208,True,8537,RT @DanScavino: https://t.co/Vh0zf0WuPX
1582422918000,67667,1231397086551314432,False,18531,Just another Shifty Schiff leak. Isn’t there a law about this stuff? https://t.co/JWE0oPhiw9
1582417044000,97616,1231372451893972993,False,21905,“The Kremlin is reportedly backing Bernie Sanders bid to win the White House.” Jon Scott  @FoxNews  Why didn’t somebody tell me this?
1582415736000,118386,1231366964611866625,False,22733,"Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden &amp; the rest look weak, &amp; no way Mini Mike can restart his campaign after the worst debate performance in the history of Presidential Debates. Congratulations Bernie, &amp; don’t let them take it away from you!"
1582412058000,0,1231351537114460160,True,8041,"RT @mattgaetz: Zeldin is absolutely correct.

Kash is a Patriot."
1582411677000,0,1231349937620865024,True,6121,RT @fonzy1984: @RubinReport What about the Hispanic vote? Hispanics might shy away with immigration effecting them as it has effected me bu…
1582411592000,0,1231349581021110272,True,18597,"RT @OsigahK: Disclaimer: 

“I am a proud black Trump supporter. Please do not approach me with your BS when you see me in my Trump attire.…"
1582410610000,177013,1231345462793441280,False,42931,Look so forward to being with my great friends in INDIA! https://t.co/1jdk3AW6fG
1582410259000,0,1231343990647279617,True,6430,"RT @oliviaintheusa: Outside of a Denny’s restaurant this morning, @SherryMAGA and I had this #VeteranForTrump named Mike come give us a hug…"
1582410072000,55668,1231343206039728128,False,11003,"Wow, great foresight! https://t.co/RDmjYT18wz"
1582400444000,89679,1231302822785953792,False,22118,https://t.co/tOBcudSlcl
1582384697000,88505,1231236777744257024,False,19791,"Democrats in the Great State of Nevada (Which, because of the Economy, Jobs, the Military &amp; Vets, I will win in November), be careful of Russia, Russia, Russia. According to Corrupt politician Adam “Shifty” Schiff, they are pushing for Crazy Bernie Sanders to win. Vote!"
1582381113000,55493,1231221743647436801,False,11931,“An investigation into NOTHING.” The wonderful @trish_regan on the Mueller Witch Hunt!
1582345065000,83592,1231070547607511040,False,18835,"Incredible people, great Rally! https://t.co/3i6tgfqrRl"
